Sample Id,Rep #,Product,ReducingSugar,pH,VolatileAcid,TotalAcid,MalicAcid,LacticAcid,Ethanol,Date,Time,Remark,
QC-001,1,SPARKLING,4.14,3.87,12.1,-0.02,10.09,2.33,0.88,20/12/2005,8:54 AM,,
QC-001,2,SPARKLING,4.12,3.91,12.1,-0.02,10.38,2.32,0.85,20/12/2005,8:55 AM,,
QC-001,Mean,SPARKLING,4.13,3.89,12.1,-0.02,10.23,2.33,0.86,20/12/2005,8:55 AM,,
QC-001,Sd,SPARKLING,0.014,0.028,0.004,0.004,0.209,0.007,0.024,20/12/2005,8:55 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.92,12.11,-0.01,10.16,2.34,0.88,20/12/2005,8:56 AM,,
QC-001,2,SPARKLING,4.13,3.95,12.11,-0.02,10.22,2.33,0.88,20/12/2005,8:56 AM,,
QC-001,Mean,SPARKLING,4.13,3.94,12.11,-0.02,10.19,2.33,0.88,20/12/2005,8:56 AM,,
QC-001,Sd,SPARKLING,0.001,0.025,0.003,0.004,0.043,0.012,0.002,20/12/2005,8:56 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.93,12.12,-0.01,10.18,2.3,0.89,20/12/2005,8:57 AM,,
QC-001,2,SPARKLING,4.12,3.95,12.12,-0.03,10.3,2.26,0.83,20/12/2005,8:58 AM,,
QC-001,Mean,SPARKLING,4.12,3.94,12.12,-0.02,10.24,2.28,0.86,20/12/2005,8:58 AM,,
QC-001,Sd,SPARKLING,0,0.017,0.004,0.008,0.09,0.027,0.038,20/12/2005,8:58 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.11,3.95,12.11,-0.02,10.39,2.29,0.88,20/12/2005,8:59 AM,,
QC-001,2,SPARKLING,4.13,3.95,12.11,-0.02,10.09,2.35,0.88,20/12/2005,8:59 AM,,
QC-001,Mean,SPARKLING,4.12,3.95,12.11,-0.02,10.24,2.32,0.88,20/12/2005,8:59 AM,,
QC-001,Sd,SPARKLING,0.008,0.002,0.003,0,0.212,0.042,0.001,20/12/2005,8:59 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.94,12.11,-0.01,10.2,2.34,0.88,20/12/2005,9:00 AM,,
QC-001,2,SPARKLING,4.12,3.97,12.11,-0.02,10.28,2.33,0.88,20/12/2005,9:01 AM,,
QC-001,Mean,SPARKLING,4.12,3.96,12.11,-0.02,10.24,2.33,0.88,20/12/2005,9:01 AM,,
QC-001,Sd,SPARKLING,0.005,0.016,0.003,0.005,0.054,0.005,0,20/12/2005,9:01 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.11,3.96,12.1,-0.02,10.06,2.39,0.88,20/12/2005,9:01 AM,,
QC-001,2,SPARKLING,4.13,3.97,12.09,-0.02,10.08,2.3,0.87,20/12/2005,9:02 AM,,
QC-001,Mean,SPARKLING,4.12,3.96,12.09,-0.02,10.07,2.35,0.87,20/12/2005,9:02 AM,,
QC-001,Sd,SPARKLING,0.012,0.004,0.007,0.005,0.015,0.064,0.012,20/12/2005,9:02 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.11,3.95,12.1,-0.01,10.72,2.34,0.87,20/12/2005,9:03 AM,,
QC-001,2,SPARKLING,4.13,3.97,12.1,-0.02,10.05,2.32,0.87,20/12/2005,9:04 AM,,
QC-001,Mean,SPARKLING,4.12,3.96,12.1,-0.02,10.38,2.33,0.87,20/12/2005,9:04 AM,,
QC-001,Sd,SPARKLING,0.012,0.013,0.004,0.01,0.471,0.01,0.001,20/12/2005,9:04 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.94,12.09,-0.02,10.1,2.33,0.92,20/12/2005,9:04 AM,,
QC-001,2,SPARKLING,4.13,3.94,12.09,-0.02,10.24,2.36,0.83,20/12/2005,9:05 AM,,
QC-001,Mean,SPARKLING,4.12,3.94,12.09,-0.02,10.17,2.34,0.88,20/12/2005,9:05 AM,,
QC-001,Sd,SPARKLING,0.007,0.001,0.004,0.001,0.096,0.02,0.061,20/12/2005,9:05 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.13,3.96,12.07,-0.02,10.09,2.36,0.85,20/12/2005,9:06 AM,,
QC-001,2,SPARKLING,4.12,3.96,12.08,-0.02,10.26,2.39,0.89,20/12/2005,9:07 AM,,
QC-001,Mean,SPARKLING,4.13,3.96,12.08,-0.02,10.18,2.37,0.87,20/12/2005,9:07 AM,,
QC-001,Sd,SPARKLING,0.012,0,0.006,0.003,0.123,0.023,0.03,20/12/2005,9:07 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.97,12.08,-0.02,10.49,2.31,0.83,20/12/2005,9:07 AM,,
QC-001,2,SPARKLING,4.12,3.98,12.09,-0.01,10.03,2.33,0.91,20/12/2005,9:08 AM,,
QC-001,Mean,SPARKLING,4.12,3.98,12.08,-0.02,10.26,2.32,0.87,20/12/2005,9:08 AM,,
QC-001,Sd,SPARKLING,0,0.001,0.008,0.004,0.325,0.013,0.055,20/12/2005,9:08 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.13,3.95,12.09,-0.03,10.49,2.3,0.85,20/12/2005,9:09 AM,,
QC-001,2,SPARKLING,4.12,3.97,12.08,-0.02,10.24,2.32,0.85,20/12/2005,9:10 AM,,
QC-001,Mean,SPARKLING,4.13,3.96,12.09,-0.02,10.37,2.31,0.85,20/12/2005,9:10 AM,,
QC-001,Sd,SPARKLING,0.005,0.01,0.006,0.005,0.175,0.013,0.006,20/12/2005,9:10 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.12,3.97,12.08,-0.03,10.31,2.34,0.91,20/12/2005,9:10 AM,,
QC-001,2,SPARKLING,4.13,3.97,12.08,-0.01,10.19,2.34,0.88,20/12/2005,9:11 AM,,
QC-001,Mean,SPARKLING,4.13,3.97,12.08,-0.02,10.25,2.34,0.89,20/12/2005,9:11 AM,,
QC-001,Sd,SPARKLING,0.002,0.003,0.001,0.009,0.084,0.003,0.023,20/12/2005,9:11 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,4.13,4,12.08,-0.02,10.19,2.38,0.88,20/12/2005,9:12 AM,,
QC-001,2,SPARKLING,4.13,3.96,12.06,-0.02,10.03,2.36,0.9,20/12/2005,9:13 AM,,
QC-001,Mean,SPARKLING,4.13,3.98,12.07,-0.02,10.11,2.37,0.89,20/12/2005,9:13 AM,,
QC-001,Sd,SPARKLING,0.005,0.024,0.009,0.002,0.114,0.01,0.015,20/12/2005,9:13 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.58,10.48,0.78,17.41,3.59,0.15,20/12/2005,9:13 AM,,
QC-001,2,SPARKLING,2.76,9.6,10.46,0.77,17.31,3.58,0.11,20/12/2005,9:14 AM,,
QC-001,Mean,SPARKLING,2.75,9.59,10.47,0.78,17.36,3.59,0.13,20/12/2005,9:14 AM,,
QC-001,Sd,SPARKLING,0.001,0.013,0.016,0.004,0.073,0.006,0.028,20/12/2005,9:14 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.74,9.61,10.47,0.79,17.67,3.54,0.14,20/12/2005,9:15 AM,,
QC-001,2,SPARKLING,2.73,9.61,10.47,0.78,17.15,3.61,0.14,20/12/2005,9:16 AM,,
QC-001,Mean,SPARKLING,2.74,9.61,10.47,0.78,17.41,3.57,0.14,20/12/2005,9:16 AM,,
QC-001,Sd,SPARKLING,0.006,0,0.006,0.006,0.368,0.054,0.001,20/12/2005,9:16 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.59,10.45,0.78,17.5,3.55,0.14,20/12/2005,9:16 AM,,
QC-001,2,SPARKLING,2.75,9.63,10.44,0.77,17.46,3.61,0.13,20/12/2005,9:17 AM,,
QC-001,Mean,SPARKLING,2.75,9.61,10.45,0.77,17.48,3.58,0.14,20/12/2005,9:17 AM,,
QC-001,Sd,SPARKLING,0.002,0.022,0.008,0.01,0.028,0.038,0.007,20/12/2005,9:17 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.74,9.61,10.47,0.77,17.62,3.62,0.13,20/12/2005,9:18 AM,,
QC-001,2,SPARKLING,2.75,9.61,10.46,0.77,17.21,3.62,0.15,20/12/2005,9:18 AM,,
QC-001,Mean,SPARKLING,2.74,9.61,10.46,0.77,17.41,3.62,0.14,20/12/2005,9:18 AM,,
QC-001,Sd,SPARKLING,0.006,0.002,0.007,0.003,0.292,0.004,0.012,20/12/2005,9:18 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.57,10.43,0.77,17.36,3.63,0.17,20/12/2005,9:19 AM,,
QC-001,2,SPARKLING,2.76,9.6,10.44,0.78,17.39,3.61,0.15,20/12/2005,9:20 AM,,
QC-001,Mean,SPARKLING,2.75,9.59,10.44,0.78,17.38,3.62,0.16,20/12/2005,9:20 AM,,
QC-001,Sd,SPARKLING,0.007,0.021,0.006,0.002,0.018,0.013,0.01,20/12/2005,9:20 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.62,10.44,0.78,17.72,3.59,0.12,20/12/2005,9:21 AM,,
QC-001,2,SPARKLING,2.74,9.63,10.44,0.77,17.7,3.6,0.15,20/12/2005,9:21 AM,,
QC-001,Mean,SPARKLING,2.74,9.62,10.44,0.78,17.71,3.6,0.14,20/12/2005,9:21 AM,,
QC-001,Sd,SPARKLING,0.003,0.012,0.001,0.008,0.018,0.008,0.022,20/12/2005,9:21 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.74,9.62,10.46,0.78,17.54,3.57,0.11,20/12/2005,9:22 AM,,
QC-001,2,SPARKLING,2.74,9.62,10.45,0.77,17.3,3.6,0.13,20/12/2005,9:23 AM,,
QC-001,Mean,SPARKLING,2.74,9.62,10.45,0.78,17.42,3.59,0.12,20/12/2005,9:23 AM,,
QC-001,Sd,SPARKLING,0.002,0.004,0.005,0.006,0.171,0.025,0.013,20/12/2005,9:23 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.76,9.62,10.45,0.78,17.18,3.59,0.13,20/12/2005,9:24 AM,,
QC-001,2,SPARKLING,2.73,9.63,10.45,0.77,17.31,3.56,0.13,20/12/2005,9:24 AM,,
QC-001,Mean,SPARKLING,2.74,9.62,10.45,0.77,17.25,3.58,0.13,20/12/2005,9:24 AM,,
QC-001,Sd,SPARKLING,0.02,0.011,0.002,0.007,0.094,0.025,0.001,20/12/2005,9:24 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.63,10.44,0.77,17.55,3.59,0.13,20/12/2005,9:25 AM,,
QC-001,2,SPARKLING,2.74,9.63,10.44,0.77,17.61,3.55,0.13,20/12/2005,9:26 AM,,
QC-001,Mean,SPARKLING,2.74,9.63,10.44,0.77,17.58,3.57,0.13,20/12/2005,9:26 AM,,
QC-001,Sd,SPARKLING,0.008,0.002,0,0.002,0.048,0.029,0.003,20/12/2005,9:26 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.62,10.45,0.77,17.42,3.62,0.12,20/12/2005,9:27 AM,,
QC-001,2,SPARKLING,2.75,9.63,10.44,0.77,17.73,3.55,0.14,20/12/2005,9:27 AM,,
QC-001,Mean,SPARKLING,2.75,9.62,10.44,0.77,17.58,3.58,0.13,20/12/2005,9:27 AM,,
QC-001,Sd,SPARKLING,0.001,0.01,0.004,0,0.225,0.05,0.013,20/12/2005,9:27 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.74,9.61,10.43,0.78,17.51,3.53,0.15,20/12/2005,9:28 AM,,
QC-001,2,SPARKLING,2.74,9.63,10.42,0.78,17.49,3.63,0.18,20/12/2005,9:29 AM,,
QC-001,Mean,SPARKLING,2.74,9.62,10.42,0.78,17.5,3.58,0.16,20/12/2005,9:29 AM,,
QC-001,Sd,SPARKLING,0,0.013,0.007,0.001,0.017,0.069,0.021,20/12/2005,9:29 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.74,9.66,10.42,0.8,17.64,3.6,0.14,20/12/2005,9:30 AM,,
QC-001,2,SPARKLING,2.74,9.64,10.43,0.78,17.5,3.55,0.14,20/12/2005,9:30 AM,,
QC-001,Mean,SPARKLING,2.74,9.65,10.42,0.79,17.57,3.57,0.14,20/12/2005,9:30 AM,,
QC-001,Sd,SPARKLING,0.002,0.013,0.002,0.014,0.101,0.038,0.002,20/12/2005,9:30 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,2.75,9.63,10.43,0.77,17.51,3.59,0.17,20/12/2005,9:31 AM,,
QC-001,2,SPARKLING,2.75,9.64,10.42,0.77,17.4,3.57,0.11,20/12/2005,9:32 AM,,
QC-001,Mean,SPARKLING,2.75,9.64,10.43,0.77,17.46,3.58,0.14,20/12/2005,9:32 AM,,
QC-001,Sd,SPARKLING,0,0.005,0.006,0.006,0.077,0.012,0.038,20/12/2005,9:32 AM,,
Sample Id,Rep #,Product,PH,TA,ALC,VA,RS,MalicAcid,LacticAcid,Date,Time,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.28,6.24,9.88,0.49,61.92,0.96,0.8,20/12/2005,11:50 AM,,
QC-001,2,SPARKLING,3.29,6.28,9.88,0.49,62.12,0.91,0.81,20/12/2005,11:51 AM,,
QC-001,Mean,SPARKLING,3.28,6.26,9.88,0.49,62.02,0.93,0.8,20/12/2005,11:51 AM,,
QC-001,Sd,SPARKLING,0.007,0.025,0.004,0.002,0.145,0.034,0.006,20/12/2005,11:51 AM,,
Calibration,,,,,,,,,,,,,
QC-001,1,SPARKLING,3.29,6.29,9.85,0.48,61.84,0.99,0.84,20/12/2005,11:52 AM,,
QC-001,2,SPARKLING,3.27,6.31,9.86,0.48,61.98,0.9,0.81,20/12/2005,11:52 AM,,
QC-001,Mean,SPARKLING,3.28,6.3,9.86,0.48,61.91,0.95,0.83,20/12/2005,11:52 AM,,
QC-001,Sd,SPARKLING,0.014,0.014,0.01,0.002,0.098,0.066,0.019,20/12/2005,11:52 AM,,
Sample ID,Product,PH,TotalAcid,Ethanol,Brix,Abs520nm,DO280,MalicAcid,LacticAcid,VolatileAcid,K,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.37,6.49,-4.93,48.43,15.03,165.65,0.15,5.87,-0.45,7701.31,,
QC-001,JUICE,3.52,6,-5.03,48.59,15.62,104.62,0.11,5.87,-0.56,7180.67,,
QC-001,JUICE,3.44,6.25,-4.98,48.51,15.33,135.14,0.13,5.87,-0.51,7440.99,,
QC-001,JUICE,0.106,0.349,0.067,0.114,0.419,43.155,0.026,0.001,0.077,368.152,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.7,6.37,-5.07,48.58,15.46,139.66,0.09,6.88,-0.37,6325.91,,
QC-001,JUICE,3.59,5.92,-5.16,48.63,15.27,157.06,0.1,6.37,-0.28,6932.41,,
QC-001,JUICE,3.64,6.14,-5.12,48.61,15.36,148.36,0.09,6.63,-0.33,6629.16,,
QC-001,JUICE,0.076,0.32,0.062,0.032,0.133,12.301,0.001,0.362,0.06,428.86,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.18,4.63,-0.18,22.12,-5.76,18.97,2.2,3.54,-0.5,1670.05,,
QC-001,JUICE,3.18,4.6,-0.19,22.1,-5.94,19.33,2.24,3.35,-0.5,1662.38,,
QC-001,JUICE,3.18,4.61,-0.18,22.11,-5.85,19.15,2.22,3.45,-0.5,1666.22,,
QC-001,JUICE,0.001,0.024,0.003,0.015,0.128,0.253,0.026,0.138,0,5.429,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.26,4.05,0.1,22.12,1.28,38.69,3.36,1.38,-0.8,2529.2,,
QC-001,JUICE,3.26,4.02,0.1,22.13,1.67,38.92,3.29,1.43,-0.8,2508.47,,
QC-001,JUICE,3.26,4.03,0.1,22.12,1.48,38.81,3.32,1.41,-0.8,2518.84,,
QC-001,JUICE,0.002,0.021,0.002,0.003,0.269,0.163,0.046,0.033,0.002,14.657,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.32,4.22,-0.18,22.98,-1.44,34.13,3.51,2.2,-0.85,2596.23,,
QC-001,JUICE,3.31,4.24,-0.14,22.99,-1.27,34.58,3.38,2.1,-0.83,2643.3,,
QC-001,JUICE,3.32,4.23,-0.16,22.98,-1.35,34.35,3.45,2.15,-0.84,2619.76,,
QC-001,JUICE,0.005,0.014,0.031,0.005,0.124,0.313,0.091,0.071,0.011,33.283,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.28,3.87,0.17,21.99,0.93,36.64,3.08,1.2,-0.75,2418.89,,
QC-001,JUICE,3.28,3.9,0.15,22,0.95,38.38,3.05,1.55,-0.74,2461.97,,
QC-001,JUICE,3.28,3.89,0.16,21.99,0.94,37.51,3.07,1.37,-0.74,2440.43,,
QC-001,JUICE,0.001,0.017,0.019,0.005,0.013,1.23,0.021,0.248,0.011,30.459,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.27,4.05,0.09,22.17,1.42,39.04,3.36,1.58,-0.82,2592.57,,
QC-001,JUICE,3.28,4.08,0.1,22.18,1.45,38.31,3.43,1.47,-0.81,2622.11,,
QC-001,JUICE,3.27,4.07,0.1,22.18,1.43,38.67,3.4,1.53,-0.82,2607.34,,
QC-001,JUICE,0.009,0.019,0.004,0.008,0.02,0.517,0.051,0.076,0.003,20.884,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.35,4.27,-0.42,23.28,-1.36,31.18,3.5,3.69,-0.98,2867.59,,
QC-001,JUICE,3.34,4.25,-0.43,23.29,-1.44,31.75,3.51,3.54,-0.97,2803,,
QC-001,JUICE,3.35,4.26,-0.42,23.28,-1.4,31.46,3.51,3.61,-0.97,2835.29,,
QC-001,JUICE,0.01,0.007,0.013,0.006,0.057,0.404,0.006,0.106,0.003,45.675,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.28,3.94,0.16,22.03,1.24,38.6,3.27,1.34,-0.79,2508.37,,
QC-001,JUICE,3.28,3.96,0.17,22.04,1.23,37.38,3.17,1.56,-0.79,2498.7,,
QC-001,JUICE,3.28,3.95,0.16,22.03,1.24,37.99,3.22,1.45,-0.79,2503.53,,
QC-001,JUICE,0.002,0.009,0.011,0.009,0.012,0.86,0.072,0.157,0.002,6.837,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.26,4.09,0.07,22.18,1.39,36.89,3.27,1.84,-0.82,2564.85,,
QC-001,JUICE,3.26,4.12,0.08,22.17,1.6,37.97,3.38,1.67,-0.81,2580.15,,
QC-001,JUICE,3.26,4.11,0.07,22.17,1.5,37.43,3.33,1.75,-0.82,2572.5,,
QC-001,JUICE,0.003,0.023,0.004,0.003,0.149,0.763,0.077,0.12,0.006,10.819,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.23,4.48,-0.01,22.26,1.52,42.94,3.61,0.33,-1.03,2404.67,,
QC-001,JUICE,3.23,4.52,-0.01,22.27,1.31,41.04,3.47,0.34,-1.04,2393.53,,
QC-001,JUICE,3.23,4.5,-0.01,22.26,1.41,41.99,3.54,0.34,-1.04,2399.1,,
QC-001,JUICE,0.007,0.027,0.005,0.006,0.147,1.34,0.099,0.005,0.006,7.874,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.26,4.04,0.07,22.16,1.54,38.27,3.35,1.49,-0.8,2512.16,,
QC-001,JUICE,3.28,4.05,0.12,22.17,1.33,37.61,3.31,1.64,-0.8,2519.15,,
QC-001,JUICE,3.27,4.04,0.09,22.16,1.44,37.94,3.33,1.57,-0.8,2515.65,,
QC-001,JUICE,0.01,0.005,0.037,0.003,0.145,0.466,0.028,0.108,0.004,4.938,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.28,4.07,0.1,22.15,1.57,38.06,3.43,1.52,-0.8,2554.22,,
QC-001,JUICE,3.27,4.05,0.06,22.16,1.59,39.43,3.3,1.71,-0.8,2489,,
QC-001,JUICE,3.27,4.06,0.08,22.16,1.58,38.74,3.37,1.61,-0.8,2521.61,,
QC-001,JUICE,0.007,0.007,0.026,0.005,0.019,0.969,0.089,0.134,0.003,46.113,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.38,4.11,-0.48,23.39,-1.61,32.45,3.38,3.52,-0.94,2844.81,,
QC-001,JUICE,3.36,4.13,-0.45,23.4,-1.73,30.75,3.37,3.52,-0.94,2978.4,,
QC-001,JUICE,3.37,4.12,-0.46,23.4,-1.67,31.6,3.38,3.52,-0.94,2911.6,,
QC-001,JUICE,0.009,0.016,0.016,0.002,0.082,1.203,0.004,0.002,0.004,94.464,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.37,4.1,-0.45,23.43,-1.94,29.88,3.38,3.24,-0.93,2842.53,,
QC-001,JUICE,3.37,4.16,-0.49,23.44,-1.96,31.59,3.43,3.38,-0.92,2825.61,,
QC-001,JUICE,3.37,4.13,-0.47,23.43,-1.95,30.73,3.41,3.31,-0.93,2834.07,,
QC-001,JUICE,0.005,0.043,0.025,0.007,0.013,1.208,0.034,0.097,0.012,11.965,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,3.36,4.23,-0.5,23.32,-2.05,31.63,3.42,3.43,-0.93,2748.19,,
QC-001,JUICE,3.36,4.23,-0.47,23.32,-1.83,32.15,3.39,3.58,-0.93,2741.49,,
QC-001,JUICE,3.36,4.23,-0.49,23.32,-1.94,31.89,3.41,3.5,-0.93,2744.84,,
QC-001,JUICE,0.004,0.003,0.027,0,0.154,0.362,0.016,0.102,0.003,4.735,,
Calibration,,,,,,,,,,,,,
QC-001,JUICE,5.08,6.67,4.2,46.76,-11.55,110,-6.12,9.74,-2.5,9411.1,,
QC-001,JUICE,5.32,7.02,4.29,46.85,-12.31,151.05,-6.22,9.13,-2.05,8195.45,,
QC-001,JUICE,5.2,6.85,4.25,46.81,-11.93,130.53,-6.17,9.44,-2.27,8803.27,,
QC-001,JUICE,0.17,0.25,0.061,0.068,0.534,29.024,0.073,0.429,0.32,859.595,,
